SA2_code_usual_residence_address,SA2_name_usual_residence_address,SA2_code_other_address,SA2_name_other_address,At_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,School_bus,Train,Bicycle,Walk_or_jog,Ferry,other,Total
218800,Paraite,217600,Bell Block East,0,0,0,0,0,0,0,0,0,0,0,6
248800,Ngaio North,250700,Pipitea-Kaiwharawhara,0,42,0,0,0,0,51,0,0,0,0,117
132900,Fruitvale,136000,Eden Terrace,0,15,0,0,0,0,9,0,0,0,0,30
150700,Pakuranga Heights East,152300,East Tamaki,0,108,30,12,0,0,0,0,0,0,0,156
136700,Titirangi South,134800,Auckland-University,0,15,0,0,0,0,0,0,0,0,0,24
159500,Clendon Park West,133300,Quay Street-Customs Street,0,0,0,0,0,0,0,0,0,0,0,9
191300,Minden,190900,Pahoia,0,9,0,0,0,0,0,0,0,0,0,15
158200,Mission Heights South,152400,Howick East,0,6,0,0,0,0,0,0,0,0,0,6
124000,Glenfield Central,119200,Hobsonville,0,0,0,0,0,0,0,0,0,0,0,6
240000,Papakowhai,240100,Aotea,0,9,0,0,0,0,0,0,0,0,0,9
124000,Glenfield Central,133800,Hobson Ridge South,0,0,0,0,0,0,0,0,0,0,0,6
245200,Avalon East,251800,Courtenay,0,0,0,0,0,0,0,0,0,0,0,12
123700,Castor Bay,145300,Mount Wellington North West,0,0,6,0,0,0,0,0,0,0,0,9
135500,Owairaka West,128700,Rosebank Peninsula,0,27,0,0,0,0,0,0,0,0,0,33
317900,Casebrook,327900,Linwood West,0,0,0,0,0,0,0,0,0,0,0,6
121800,Beach Haven West,134800,Auckland-University,0,0,0,0,6,0,0,0,0,0,0,9
205400,Hexton,206000,Elgin,0,9,0,0,0,0,0,0,0,0,0,15
156700,Puhinui South,158400,Wiri East,0,0,0,0,0,0,0,0,0,0,0,6
120300,West Harbour Clearwater Cove,133700,Shortland Street,0,9,0,0,0,0,0,0,0,15,0,24
173000,Hamilton Park,172300,Kainui-Gordonton,0,0,0,0,0,0,0,0,0,0,0,6
363000,Clifton,360500,West Plains-Makarewa,0,6,0,0,0,0,0,0,0,0,0,9
172000,Ngaruawahia North,172600,Horotiu,0,30,0,6,0,0,0,0,0,0,0,36
124400,Birkdale South,127400,Birkenhead South,0,45,0,0,9,0,0,0,0,0,0,60
132000,Avondale North (Auckland),145400,Panmure Glen Innes Industrial,0,0,0,0,0,0,0,0,0,0,0,6
352300,Kenmure,353700,Harbourside,0,42,18,0,0,0,0,0,0,0,0,69
145600,Te Papapa,132700,Hobson Ridge North,0,0,0,0,6,0,15,0,0,0,0,30
192000,Rangiuru,191900,Te Puke West,0,48,15,6,0,0,0,0,0,0,0,72
249600,Ngaio South,249700,Newlands South,0,0,0,0,0,0,0,0,0,0,0,12
142200,Greenlane North,135900,Symonds Street East,0,0,0,0,0,0,0,0,0,0,0,9
185900,Putararu Rural,186700,Tokoroa Central,0,36,12,0,0,0,0,0,0,0,0,48
317900,Casebrook,317200,Styx,0,6,0,0,0,0,0,0,0,0,0,9
131900,Mount Albert West,136000,Eden Terrace,0,9,0,0,0,0,0,0,0,0,0,21
162100,Takanini South,145900,Penrose,0,54,21,0,0,0,12,0,0,0,0,90
325800,Christchurch Central-North,327000,Christchurch Central-East,0,0,0,0,0,0,0,0,0,0,0,6
219400,Tikorangi,217500,Bell Block West,0,9,0,0,0,0,0,0,0,0,0,9
243500,Normandale,245400,Naenae Central,0,6,0,0,0,0,0,0,0,0,0,9
138500,Newmarket,133300,Quay Street-Customs Street,0,18,0,0,15,0,39,0,0,0,0,84
152200,Botany Downs West,154400,Otara Central,0,9,0,0,0,0,0,0,0,0,0,9
350000,Seddon Park,350700,Fairfield (Dunedin City),0,18,0,0,0,0,0,0,0,0,0,21
126700,Henderson North,136000,Eden Terrace,0,9,6,0,0,0,0,0,0,0,0,21
153800,Somerville,149000,Pakuranga West,0,9,0,0,0,0,0,0,0,0,0,9
147500,Mangere Mountain View,133700,Shortland Street,0,9,0,0,0,0,0,0,0,0,0,12
114800,Okura Bush,133500,Grey Lynn East,0,0,0,0,0,0,0,0,0,0,0,9
317900,Casebrook,314400,Rangiora Central,0,6,0,0,0,0,0,0,0,0,0,6
248300,Churton Park South,251300,Wellington University,0,0,0,0,0,0,0,0,0,0,0,12
139000,Mount Eden East,134500,Anzac Avenue,0,0,0,0,0,0,0,0,0,0,0,9
119100,Greenhithe East,131300,Wynyard-Viaduct,0,12,0,0,21,0,0,0,0,0,0,39
355700,Tainui,352600,Green Island,0,9,0,0,0,0,0,0,0,0,0,12
318000,Bishopdale West,322300,Sockburn South,0,21,12,0,0,0,0,0,0,0,0,39
183900,Leamington East,182900,Cambridge Park-River Garden,0,9,0,0,0,0,0,0,0,0,0,15
134000,Cheltenham,138500,Newmarket,0,0,0,0,0,0,0,0,0,6,0,15
143300,Ellerslie Central,133500,Grey Lynn East,0,12,0,0,0,0,0,0,0,0,0,15
155900,Papatoetoe South West,133200,Queen Street,0,9,0,0,0,0,0,0,0,0,0,12
136300,Sandringham North,147900,Auckland Airport,0,45,0,0,0,0,0,0,0,0,0,54
141800,Kohimarama,143000,Saint Heliers North,0,12,0,0,0,0,0,0,0,0,0,24
217900,Hurdon,216900,Kawaroa,0,12,0,0,0,0,0,0,0,0,0,18
152500,Burswood,145500,Onehunga-Te Papapa Industrial,0,9,0,0,0,0,0,0,0,0,0,9
334500,Newtons Road,335900,Ladbrooks,0,9,0,0,0,0,0,0,0,0,0,9
135000,Avondale South (Auckland),123500,Wairau Valley ,0,12,0,0,0,0,0,0,0,0,0,15
329200,Somerfield West,329700,Sydenham South,0,0,0,0,0,0,0,0,0,0,0,6
163900,Papakura East,142200,Greenlane North,0,0,0,0,0,0,0,0,0,0,0,6
176200,Rototuna South,179000,Kirikiriroa,0,72,9,0,0,0,0,0,0,0,0,90
151600,Mangere Mascot,152700,Middlemore,0,24,0,0,0,0,0,0,0,0,0,24
353300,Mornington,354700,Bathgate Park,0,0,0,0,0,0,0,0,0,0,0,6
166400,Ararimu,166300,Bombay Hills,0,9,0,0,0,0,0,0,0,0,0,12
322700,Wharenui,321400,Strowan,0,9,0,0,0,0,0,0,0,0,0,9
129300,Belmont (Auckland),127200,Akoranga,0,9,0,0,0,0,0,0,0,0,0,9
238800,Pukerua Bay,243700,Petone Central,0,9,0,0,0,0,0,0,0,0,0,9
165600,Cape Hill,165400,Anselmi Ridge,0,6,0,0,0,0,0,0,0,0,0,15
304400,Broadgreen-Monaco,305700,Saxton,0,39,0,0,0,0,0,9,0,0,0,57
344200,Glen Warren,344400,Oamaru Central,0,90,6,9,0,0,0,0,30,0,0,138
313300,Starvation Hill-Cust,314200,Rangiora North East,0,9,0,0,0,0,0,0,0,0,0,12
105400,Maungatapere,107500,Morningside (Whangarei District),0,9,0,0,0,0,0,0,0,0,0,12
209800,Mahora,210300,Raceway Park,0,9,0,0,0,0,0,0,0,0,0,12
125600,Hillcrest North (Auckland),125900,Milford Central,0,9,0,0,0,0,0,0,0,0,0,15
132700,Hobson Ridge North,133800,Hobson Ridge South,0,0,0,0,0,0,0,0,0,0,0,6
134900,New Lynn Seabrook,147700,Mount Wellington Industrial,0,9,6,0,0,0,0,0,0,0,0,15
139200,Orakei West,141000,Remuera South,0,12,0,0,0,0,0,0,0,0,0,12
133000,Devonport,126600,Takapuna West,0,39,0,0,6,0,0,0,0,0,0,57
251100,Kelburn,251400,Wellington Central,0,42,0,6,60,0,0,15,228,0,24,381
133800,Hobson Ridge South,136100,Grafton,0,0,0,0,0,0,0,0,12,0,0,15
231500,Ruamahanga,230500,Papaioea North,0,24,0,0,0,0,0,0,0,0,0,30
149400,Favona East,154900,Papatoetoe Central,0,6,0,0,0,0,0,0,0,0,0,6
319200,Burnside,323200,Mona Vale,0,6,0,0,0,0,0,0,0,0,0,6
331800,Brookhaven-Ferrymead,324200,Riccarton Central,0,6,0,0,0,0,0,0,0,0,0,12
146200,Mount Wellington Ferndale,127200,Akoranga,0,6,0,0,0,0,0,0,0,0,0,9
342500,Waimate North,342800,Waimate East,0,42,9,0,0,0,0,0,0,0,0,60
159300,The Gardens (Auckland),166000,Pukekohe Central,0,6,0,0,0,0,0,0,0,0,0,12
307600,Yelverton,308200,Redwoodtown West,0,12,0,0,0,0,0,0,0,0,0,15
183300,Te Awamutu North,184400,Sherwin Park,0,6,0,0,0,0,0,0,0,0,0,6
241400,Heretaunga,242200,Trentham South,0,30,0,0,0,0,0,0,0,0,0,39
178500,Fairview Downs,178900,Frankton Junction ,0,105,21,0,0,0,0,0,0,0,0,141
316100,Kaiapoi Central,320500,Northcote (Christchurch City),0,6,0,0,0,0,0,0,0,0,0,12
176400,Saint Andrews West,176300,Te Rapa South,0,132,18,9,0,0,0,12,24,0,0,204
236800,Waikanae Beach,239900,Porirua Central,0,27,9,0,0,0,0,0,0,0,0,42
165100,Ramarama,152300,East Tamaki,0,27,9,0,0,0,0,0,0,0,0,39
128500,Te Atatu South-McLeod South,150100,Otahuhu Central,0,0,0,0,0,0,0,0,0,0,0,6
128200,Northcote Point (Auckland),132400,Victoria Park ,0,18,0,0,18,0,0,0,0,0,0,42
317300,Belfast East,316400,McLeans Island,0,0,0,0,0,0,0,0,0,0,0,6
354400,Kew (Dunedin City),353700,Harbourside,0,27,12,0,0,0,0,0,0,0,0,42
214400,Greenmeadows South,213700,Taradale Central,0,15,0,0,0,0,0,0,0,0,0,18
144400,Ellerslie East,143300,Ellerslie Central,0,12,0,0,0,0,0,0,0,0,0,24
142700,Saint Heliers West,131800,Freemans Bay,0,6,0,0,0,0,0,0,0,0,0,12
163000,Papakura North,154900,Papatoetoe Central,0,9,0,0,0,0,0,0,0,0,0,9
133200,Queen Street,133500,Grey Lynn East,0,0,0,0,0,0,0,0,0,0,0,6
144700,Glen Innes West,147400,Sylvia Park,0,6,0,0,0,0,0,0,0,0,0,12
141000,Remuera South,125100,Henderson Lincoln East,0,0,0,0,0,0,0,0,0,0,0,6
164500,Hamilton Estate,163200,Papakura Central,0,9,0,0,0,0,0,0,0,0,0,9
118500,Pinehill ,127100,Northcote Central (Auckland),0,6,0,0,0,0,0,0,0,0,0,6
139000,Mount Eden East,132700,Hobson Ridge North,0,12,0,0,21,0,0,0,0,0,0,42
136700,Titirangi South,138500,Newmarket,0,27,0,0,0,0,9,0,0,0,0,45
177200,Nawton East,176500,Saint Andrews East,0,0,0,0,0,0,0,0,0,0,0,6
244200,Boulcott,245700,Gracefield,0,33,15,0,0,0,0,0,0,0,0,54
303300,Easby Park,302200,Appleby,0,9,0,0,0,0,0,0,0,0,0,15
180700,Hillcrest East (Hamilton City),179000,Kirikiriroa,0,48,0,0,0,0,0,0,0,0,0,60
135100,Symonds Street North West,131300,Wynyard-Viaduct,0,0,0,0,21,0,0,0,36,0,0,63
117500,Glamorgan,116500,Long Bay,0,6,0,0,0,0,0,0,0,0,0,6
161200,Wattle Downs North,145500,Onehunga-Te Papapa Industrial,0,15,0,0,0,0,0,0,0,0,0,18
246000,Waiwhetu,245400,Naenae Central,0,18,6,0,0,0,0,0,0,0,0,24
163900,Papakura East,131300,Wynyard-Viaduct,0,6,0,0,0,0,0,0,0,0,0,9
158500,Goodwood Heights,144200,Ellerslie West,0,30,0,0,0,0,0,0,0,0,0,33
216300,Spotswood,217700,Waiwhakaiho-Bell Block South,0,123,39,0,0,0,0,0,0,0,0,171
334000,Darfield,320000,Northlands (Christchurch City),0,6,0,0,0,0,0,0,0,0,0,6
327700,Hoon Hay East,322900,Awatea South,0,0,0,0,0,0,0,0,0,0,0,6
125900,Milford Central,132700,Hobson Ridge North,0,6,0,0,0,0,0,0,0,0,0,12
247600,Tawa North,253600,Newtown South,0,6,0,0,0,0,0,0,0,0,0,9
344700,Palmerston,344400,Oamaru Central,0,9,0,0,0,0,0,0,0,0,0,12
140400,Mount Roskill Central North,145500,Onehunga-Te Papapa Industrial,0,12,0,0,0,0,0,0,0,0,0,15
329500,Hoon Hay South,325000,Hillmorton,0,0,0,0,0,0,0,0,0,0,0,6
132100,Grey Lynn West,131800,Freemans Bay,0,30,0,0,6,0,0,0,0,0,0,42
216700,Kaitake,216200,Port Taranaki,0,9,0,0,0,0,0,0,0,0,0,12
306500,Marlborough Sounds East,306800,Waitohi (Marlborough District),0,63,9,0,0,0,0,0,0,0,0,84
249000,Broadmeadows,250700,Pipitea-Kaiwharawhara,0,30,0,0,15,0,15,0,0,0,0,69
123800,Ranui Domain,126700,Henderson North,0,0,0,0,0,0,0,0,0,0,0,9
139700,Mount Roskill North,117300,Albany Central,0,0,0,0,0,0,0,0,0,0,0,6
157400,Maraetai,138500,Newmarket,0,9,0,0,0,0,0,0,0,0,0,18
139700,Mount Roskill North,123500,Wairau Valley ,0,0,0,0,0,0,0,0,0,0,0,6
125200,Birkenhead West,133400,Hobson Ridge Central,0,6,0,0,0,0,0,0,0,0,0,12
157900,Clover Park South,154900,Papatoetoe Central,0,15,0,0,0,0,0,0,0,0,0,18
133500,Grey Lynn East,133800,Hobson Ridge South,0,0,0,0,0,0,0,0,6,0,0,9
172400,Te Kowhai,176300,Te Rapa South,0,69,30,0,0,0,0,0,0,0,0,99
317100,Brooklands-Spencerville,320000,Northlands (Christchurch City),0,6,0,0,0,0,0,0,0,0,0,9
164700,Waiuku Central,152700,Middlemore,0,6,0,0,0,0,0,0,0,0,0,9
107000,Woodhill-Vinetown,107700,Otaika-Portland,0,0,0,0,0,0,0,0,0,0,0,9
168700,Hauraki Plains North,167700,Thames Central,0,18,0,0,0,0,0,0,0,0,0,24
130600,Avondale Rosebank ,134400,Kingsland,0,0,0,0,0,0,0,0,0,0,0,9
136000,Eden Terrace,142200,Greenlane North,0,0,0,0,0,0,0,0,0,0,0,9
134500,Anzac Avenue,157600,Wiri West,0,0,0,0,0,0,0,0,0,0,0,6
121200,Sunnynook South,121300,Sunnynook North,0,0,0,0,0,0,0,0,0,0,0,6
127900,Henderson North East,133900,New Lynn Central,0,21,0,0,0,0,0,0,0,0,0,30
118100,Albany South,140300,Mount St John,0,0,0,0,0,0,0,0,0,0,0,9
189600,Waitahanui,189000,Bird Area,0,6,0,0,0,0,0,0,0,0,0,6
146000,Mount Wellington North East,147400,Sylvia Park,0,12,0,0,0,0,0,0,0,0,0,15
176700,St James,177300,Chartwell,0,12,0,0,0,0,0,0,0,0,0,15
211900,Hereworth,211700,Brookvale,0,0,0,0,0,0,0,0,0,0,0,6
134400,Kingsland,133700,Shortland Street,0,12,0,0,21,0,9,0,9,0,0,66
236800,Waikanae Beach,237000,Paraparaumu Beach North,0,9,0,0,0,0,0,0,0,0,0,9
215300,Maraenui,210400,Karamu,0,12,0,0,0,0,0,0,0,0,0,18
116200,Gulf Harbour South,118300,Browns Bay Central,0,6,0,0,0,0,0,0,0,0,0,6
120800,Mairangi Bay South,152300,East Tamaki,0,0,0,0,0,0,0,0,0,0,0,6
325800,Christchurch Central-North,330700,Bromley North,0,9,0,0,0,0,0,0,0,0,0,9
129700,Herne Bay,131300,Wynyard-Viaduct,0,39,6,0,6,0,0,12,15,0,0,90
350400,Halfway Bush,353200,Campus South,0,39,9,6,0,0,0,0,0,0,0,60
249600,Ngaio South,249100,Crofton Downs,0,6,0,0,0,0,0,0,0,0,0,12
235200,Levin Central,235000,Makomako,0,0,0,0,0,0,0,0,0,0,0,9
252000,Mount Cook West,249900,Karori North,0,0,0,0,0,0,0,0,0,0,0,6
303100,Wilkes Park,303300,Easby Park,0,0,0,0,0,0,0,0,0,0,0,9
130000,Oratia,133500,Grey Lynn East,0,6,0,0,0,0,0,0,0,0,0,9
130400,Ponsonby West,123500,Wairau Valley ,0,0,0,0,0,0,0,0,0,0,0,9
336100,Lincoln East,327000,Christchurch Central-East,0,6,0,0,0,0,0,0,0,0,0,9
157100,Turanga,149600,Otahuhu Industrial,0,6,0,0,0,0,0,0,0,0,0,9
148800,Half Moon Bay North East,147700,Mount Wellington Industrial,0,18,0,0,0,0,0,0,0,0,0,21
114500,Muriwai,126600,Takapuna West,0,6,0,0,0,0,0,0,0,0,0,9
252900,Newtown North,252500,Mount Victoria,0,0,0,0,0,0,0,0,12,0,0,15
253400,Hataitai South,251300,Wellington University,0,0,0,0,0,0,0,0,0,0,0,6
141300,Mount Roskill South,136400,Parnell West,0,9,0,0,0,0,0,0,0,0,0,18
321000,Sockburn North,324200,Riccarton Central,0,48,0,0,0,0,0,0,0,0,0,57
331300,Cashmere East,328700,Sydenham West,0,6,0,0,0,0,0,0,0,0,0,12
163900,Papakura East,163200,Papakura Central,0,36,0,0,0,0,0,0,0,0,0,39
114400,Vipond,115100,Stanmore Bay East,0,18,0,0,0,0,0,0,0,0,0,18
172100,Ngaruawahia Central,179200,Ruakura,0,6,0,0,0,0,0,0,0,0,0,6
100500,Tangonge,100400,Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,9
143900,Remuera Waiatarua,152700,Middlemore,0,0,0,0,0,0,0,0,0,0,0,6
132100,Grey Lynn West,134300,Karangahape,0,0,0,0,0,0,0,0,0,0,0,15
247100,Wainuiomata Central,251600,Dixon Street,0,0,0,0,0,0,0,0,0,0,0,12
318100,Templeton,317500,Russley,0,18,0,0,0,0,0,0,0,0,0,24
136500,New Lynn South,133200,Queen Street,0,12,0,0,9,0,12,0,0,0,0,36
249100,Crofton Downs,251800,Courtenay,0,12,0,0,0,0,0,0,0,0,0,21
321000,Sockburn North,318000,Bishopdale West,0,0,0,0,0,0,0,0,0,0,0,9
179700,Hamilton East Village,179800,Hamilton West,0,33,0,0,0,0,0,0,0,0,0,48
125800,Hillcrest West (Auckland),134400,Kingsland,0,0,0,0,0,0,0,0,0,0,0,6
241000,Cannons Creek East,255000,Rongotai,0,6,0,0,0,0,0,0,0,0,0,9
171500,Huntly East,178900,Frankton Junction ,0,27,6,0,0,0,0,0,0,0,0,33
318600,Redwood North,327100,Christchurch Central-South,0,36,9,0,0,0,0,0,0,0,0,51
139800,Mount Roskill White Swan,126600,Takapuna West,0,12,0,0,0,0,0,0,0,0,0,15
223400,Mowhanau,225800,Gonville South,0,33,0,0,0,0,0,0,0,0,0,39
250400,Karori South,244700,Petone East,0,6,0,0,0,0,0,0,0,0,0,6
257100,Carterton South,257500,Featherston,0,6,0,0,0,0,0,0,0,0,0,6
197000,Palm Beach North,192800,Mount Maunganui North,0,24,0,0,0,0,0,0,0,0,0,33
123000,Ranui North,117000,Whenuapai,0,9,0,0,0,0,0,0,0,0,0,15
300900,Upper Moutere,301500,Golden Downs,0,21,0,0,0,0,0,0,0,0,0,21
237900,Maungakotukutuku,237800,Paraparaumu Central,0,36,6,0,0,0,0,0,0,0,0,54
306300,Marlborough Sounds West,307200,Lower Wairau ,0,9,0,0,0,0,0,0,0,0,0,9
315700,Kaiapoi North West,324900,Hagley Park,0,6,0,0,0,0,0,0,0,0,0,6
321500,Fendalton,328100,Sydenham Central,0,12,9,0,0,0,0,0,0,0,0,24
323000,Merivale,324800,St Albans East,0,15,0,0,0,0,0,0,0,0,0,15
242600,Maoribank,241700,Brentwood (Upper Hutt City),0,6,0,0,0,0,0,0,0,0,0,9
361400,Hargest,363300,Bluff,0,6,0,0,0,0,0,0,0,0,0,9
361700,Glengarry,363100,Woodend-Greenhills ,0,18,0,9,0,0,0,0,0,0,0,30
125800,Hillcrest West (Auckland),129300,Belmont (Auckland),0,9,0,0,0,0,0,0,0,0,0,9
161900,Conifer Grove East,145900,Penrose,0,21,6,0,0,0,0,0,0,0,0,30
142600,Royal Oak West (Auckland),137700,Mount Eden North East,0,6,0,0,0,0,0,0,0,0,0,6
136400,Parnell West,133700,Shortland Street,0,27,0,0,18,0,0,0,42,0,0,99
112700,Orewa North,113000,Orewa Central,0,75,9,9,0,0,0,0,12,0,0,114
130100,Glen Eden Rosier,155500,Manukau Central,0,9,0,0,0,0,0,0,0,0,0,9
330300,Cashmere West,327100,Christchurch Central-South,0,48,21,0,0,0,0,12,0,0,0,93
325900,Richmond North (Christchurch City),322200,Rutland,0,9,0,0,0,0,0,0,0,0,0,9
158100,Ormiston South,163200,Papakura Central,0,9,0,0,0,0,0,0,0,0,0,15
144400,Ellerslie East,150100,Otahuhu Central,0,0,0,0,0,0,0,0,0,0,0,9
136700,Titirangi South,145500,Onehunga-Te Papapa Industrial,0,9,0,0,0,0,0,0,0,0,0,12
138900,Blockhouse Bay South,133800,Hobson Ridge South,0,0,0,0,0,0,0,0,0,0,0,6
207900,Mahia,207700,Whakaki,0,0,0,0,0,0,0,0,0,0,0,6
160500,Weymouth East,126600,Takapuna West,0,6,0,0,0,0,0,0,0,0,0,6
140700,Mount Roskill Central South,155500,Manukau Central,0,9,0,0,0,0,0,0,0,0,0,15
232700,Poutoa,231600,Esplanade,0,15,0,0,0,0,0,0,0,0,0,15
253900,Melrose,250900,Thorndon,0,9,0,0,15,0,0,0,0,0,0,36
131000,Kelston South,129500,Glendene South,0,9,0,0,0,0,0,0,0,0,0,9
226000,Putiki,225800,Gonville South,0,18,0,0,0,0,0,0,0,0,0,27
343700,Maheno,343400,Ngapara,0,12,9,0,0,0,0,0,0,0,0,27
132100,Grey Lynn West,131300,Wynyard-Viaduct,0,21,0,0,21,0,0,0,0,0,0,54
144300,Onehunga North,163200,Papakura Central,0,0,0,0,0,0,0,0,0,0,0,6
304100,Tahunanui,304000,Nelson Airport,0,84,21,0,0,0,0,18,33,0,0,159
344900,Cromwell West,345000,Cromwell East,0,63,15,0,0,0,0,0,6,0,0,90
129000,Sunnyvale West-Parrs Park,127500,Henderson Central,0,54,9,9,0,0,0,0,0,0,0,78
352400,Campus West,353100,Campus North,0,0,0,0,0,0,0,0,33,0,0,33
158600,Ormiston East,147900,Auckland Airport,0,9,0,0,0,0,0,0,0,0,0,12
196300,Kaitemako (Tauranga City),193900,Mount Maunganui Central,0,54,15,0,0,0,0,0,0,0,0,72
247600,Tawa North,250900,Thorndon,0,21,0,0,0,0,48,0,0,0,0,78
231400,Milverton,232100,Linton Camp,0,12,0,0,0,0,0,0,0,0,0,15
148600,Favona West,145500,Onehunga-Te Papapa Industrial,0,21,0,0,0,0,0,0,0,0,0,24
120300,West Harbour Clearwater Cove,133300,Quay Street-Customs Street,0,21,0,0,0,0,0,0,0,24,0,51
150300,Otahuhu North,136000,Eden Terrace,0,9,0,0,0,0,0,0,0,0,0,15
177300,Chartwell,175900,Rototuna Central,0,0,0,0,0,0,0,0,0,0,0,9
330200,New Brighton,328900,Phillipstown,0,0,0,0,0,0,0,0,0,0,0,6
323400,Shirley West,317500,Russley,0,24,0,0,0,0,0,0,0,0,0,27
105400,Maungatapere,108300,Onerahi,0,6,0,0,0,0,0,0,0,0,0,9
131300,Wynyard-Viaduct,147700,Mount Wellington Industrial,0,0,0,0,0,0,0,0,0,0,0,6
151200,Harania South,138500,Newmarket,0,9,0,0,0,0,0,0,0,0,0,12
147000,Tamaki,131300,Wynyard-Viaduct,0,9,0,0,0,0,0,0,0,0,0,18
139300,Maungawhau,136000,Eden Terrace,0,27,0,0,15,0,0,0,0,0,0,45
153200,Aorere North,155500,Manukau Central,0,33,0,0,0,0,0,0,0,0,0,42
218100,Merrilands,216200,Port Taranaki,0,9,0,0,0,0,0,0,0,0,0,12
198900,Fairy Springs,201400,Owhata East,0,6,0,0,0,0,0,0,0,0,0,6
250000,Khandallah North,247900,Tawa Central,0,0,0,0,0,0,0,0,0,0,0,6
320800,Bryndwr South,317500,Russley,0,24,0,0,0,0,0,0,0,0,0,33
312000,Hokitika Valley-Otira,311500,Hokitika,0,48,0,0,0,0,0,0,0,0,0,57
257100,Carterton South,256000,Kuripuni,0,9,0,0,0,0,0,0,0,0,0,9
129700,Herne Bay,131600,Grey Lynn North,0,6,0,0,0,0,0,0,0,0,0,15
193600,Brookfield East,194000,Judea,0,9,0,0,0,0,0,0,0,0,0,9
163100,Pahurehure,160100,Manurewa Central,0,12,0,0,0,0,0,0,0,0,0,15
147800,Half Moon Bay West,131300,Wynyard-Viaduct,0,6,0,0,0,0,0,0,0,9,0,24
129900,Point Chevalier East,145900,Penrose,0,39,12,0,0,0,0,0,0,0,0,57
113300,Millwater South,123500,Wairau Valley ,0,18,9,0,0,0,0,0,0,0,0,27
200000,Pomare,200900,Owhata West,0,6,0,0,0,0,0,0,0,0,0,9
251300,Wellington University,250700,Pipitea-Kaiwharawhara,0,0,0,0,0,0,0,0,33,0,0,48
335000,Springston,328100,Sydenham Central,0,15,0,0,0,0,0,0,0,0,0,18
184400,Sherwin Park,182100,Pokuru,0,0,0,0,0,0,0,0,0,0,0,6
148600,Favona West,136000,Eden Terrace,0,9,0,0,0,0,0,0,0,0,0,12
134400,Kingsland,130200,Saint Marys Bay,0,12,0,0,0,0,0,0,0,0,0,15
133400,Hobson Ridge Central,134800,Auckland-University,0,0,0,0,0,0,0,0,27,0,0,30
148300,Bucklands Beach Central,150700,Pakuranga Heights East,0,9,0,0,0,0,0,0,0,0,0,15
317200,Styx,317300,Belfast East,0,6,0,0,0,0,0,0,0,0,0,15
248400,Johnsonville West,244300,Hutt Central North,0,21,0,0,0,0,0,0,0,0,0,21
358700,Waianiwa,358900,Wallacetown,0,9,0,0,0,0,0,0,0,0,0,15
335000,Springston,324900,Hagley Park,0,9,0,0,0,0,0,0,0,0,0,9
149700,Bucklands Beach South,149300,Half Moon Bay South East,0,9,0,0,0,0,0,0,0,0,0,9
217500,Bell Block West,218100,Merrilands,0,9,0,0,0,0,0,0,0,0,0,9
327600,Spreydon North,324900,Hagley Park,0,30,0,0,0,0,0,21,0,0,0,60
166300,Bombay Hills,164300,Drury,0,15,6,0,0,0,0,0,0,0,0,24
139700,Mount Roskill North,136900,Eden Valley,0,12,0,0,0,0,0,0,0,0,0,15
240100,Aotea,251700,Vivian West,0,6,0,0,0,0,0,0,0,0,0,18
133300,Quay Street-Customs Street,134400,Kingsland,0,0,0,0,0,0,0,0,0,0,0,6
237300,Paraparaumu Beach East,237200,Waikanae Park,0,0,0,0,0,0,0,0,0,0,0,6
118100,Albany South,124000,Glenfield Central,0,9,0,0,0,0,0,0,0,0,0,9
132800,Grey Lynn Central,152300,East Tamaki,0,12,0,0,0,0,0,0,0,0,0,18
146300,Point England,150100,Otahuhu Central,0,0,0,0,0,0,0,0,0,0,0,12
306800,Waitohi (Marlborough District),307300,Woodbourne,0,24,0,0,0,0,0,0,0,0,0,27
307000,Awatere,308300,Witherlea West,0,12,0,0,0,0,0,0,0,0,0,15
145700,Stonefields East,135300,Symonds Street West,0,0,0,0,0,0,0,0,0,0,0,6
178500,Fairview Downs,178400,Enderley North,0,6,0,0,0,0,0,0,0,0,0,12
129800,Westmere North,123500,Wairau Valley ,0,0,0,0,0,0,0,0,0,0,0,6
155200,Redcastle,149800,Pakuranga Central,0,9,0,0,0,0,0,0,0,0,0,12
215200,McLean Park,210500,Hastings Central,0,27,0,0,0,0,0,0,0,0,0,33
162600,Takanini South East,144200,Ellerslie West,0,6,0,0,0,0,0,0,0,0,0,9
132100,Grey Lynn West,127200,Akoranga,0,6,0,0,0,0,0,0,0,0,0,6
247700,Linden,252900,Newtown North,0,18,0,0,0,0,0,0,0,0,0,24
340000,Gleniti South,340100,Glenwood,0,6,0,0,0,0,0,0,0,0,0,9
103000,Kerikeri Central,102800,Riverview,0,21,0,0,0,0,0,0,0,0,0,30
356300,Catlins,356600,Balclutha North,0,9,0,0,0,0,0,0,0,0,0,12
206900,Kaiti North,206500,Centennial Crescent,0,0,0,0,0,0,0,0,0,0,0,12
156500,Puhinui North,150200,Mangere Central,0,6,0,0,0,0,0,0,0,0,0,9
164400,Tamakae,164800,Waiuku East,0,0,0,0,0,0,0,0,0,0,0,12
142200,Greenlane North,134500,Anzac Avenue,0,6,0,0,0,0,0,0,0,0,0,12
